Label,Probability_0,Probability_1
0,0.97987235,0.020127684
0,0.99999976,2.2321755e-07
0,1.0,1.4879724e-09
0,1.0,2.8371026e-27
0,0.9999945,5.5050486e-06
0,1.0,8.6224405e-10
0,0.99999934,6.3920345e-07
0,0.9997415,0.00025849318
0,1.0,1.5461986e-21
0,0.99944425,0.0005557524
0,0.9936196,0.006380359
0,1.0,0.0
0,0.983628,0.016371997
0,0.9999999,1.3027432e-07
0,1.0,7.325684e-11
0,0.99484515,0.005154872
0,1.0,1.9136118e-19
0,1.0,1.0990202e-27
0,0.9607361,0.039263885
0,1.0,1.270998e-13
0,1.0,2.7769392e-18
0,0.98859257,0.011407433
0,0.863679,0.136321
0,1.0,1.9888912e-13
0,0.99990726,9.275424e-05
0,0.99994576,5.4214248e-05
0,0.8650841,0.13491587
1,0.046682775,0.9533172
0,0.9744399,0.025560083
0,0.99527544,0.004724567
0,0.9940366,0.0059633637
0,0.9999995,4.971608e-07
0,0.87976635,0.12023363
0,0.9956537,0.0043463046
0,0.99999774,2.2861002e-06
0,0.9996724,0.00032759333
0,0.99999994,7.354914e-08
0,1.0,1.3448115e-10
0,0.99998945,1.0552492e-05
0,0.9999987,1.3361259e-06
0,0.9759967,0.024003305
0,1.0,5.1204924e-31
0,0.9952849,0.004715088
0,1.0,1.0068158e-10
0,1.0,3.7587405e-10
0,0.99999225,7.7516415e-06
0,0.9906822,0.009317796
0,1.0,1.4749709e-21
0,1.0,7.3657728e-25
0,0.99992687,7.314685e-05
0,0.9996835,0.00031652232
0,1.0,2.041554e-14
0,0.99994975,5.0227285e-05
0,0.99216783,0.007832153
0,1.0,3.387916e-11
0,0.97674763,0.023252353
1,0.089221,0.910779
0,0.5757406,0.4242594
0,1.0,8.039109e-11
0,1.0,1.3906923e-26
0,0.99999994,8.8410765e-08
0,0.9999833,1.6687778e-05
0,0.9999996,4.1814548e-07
0,0.99951816,0.00048182375
0,0.99994403,5.5982593e-05
0,1.0,1.231137e-32
0,0.9999602,3.9841034e-05
0,0.9083865,0.09161349
0,0.99999154,8.451944e-06
0,0.99477696,0.0052230335
0,1.0,3.776904e-12
0,0.9999484,5.1590432e-05
0,0.9977498,0.0022502043
0,0.99798495,0.0020150784
0,0.9999964,3.5902954e-06
0,1.0,1.630495e-08
0,1.0,4.0408757e-15
0,0.9999989,1.1007794e-06
0,1.0,4.294611e-19
0,0.99797416,0.0020258643
0,0.99997216,2.7865099e-05
0,0.99995494,4.5070505e-05
0,0.99999976,2.3832939e-07
0,0.99999946,5.134e-07
0,1.0,1.2772178e-19
0,1.0,4.068271e-36
0,1.0,3.2197065e-27
0,0.99994916,5.086766e-05
0,0.9999997,3.0533417e-07
0,0.99971235,0.00028763703
0,0.9950243,0.004975684
0,0.9993317,0.0006682602
0,1.0,1.5248958e-12
0,0.99696934,0.0030306403
0,0.99210244,0.007897572
0,0.99640423,0.0035957855
0,0.99998677,1.3208178e-05
0,1.0,7.4508977e-31
0,1.0,9.937234e-20
0,0.99220383,0.0077961744
0,0.97609025,0.02390976
0,1.0,3.5501938e-11
0,1.0,1.87281e-18
0,0.5406108,0.45938918
0,0.99999964,3.4559815e-07
0,1.0,6.576982e-14
0,0.99993837,6.164414e-05
0,0.62582004,0.37418
0,0.99983567,0.0001643551
0,0.9999997,3.098876e-07
0,0.9999998,1.7694997e-07
0,1.0,2.931235e-12
0,0.9999745,2.548103e-05
1,0.34566444,0.65433556
0,1.0,2.51395e-09
0,0.9999999,1.048229e-07
0,1.0,3.8983244e-10
0,0.92314124,0.07685873
0,0.9999999,1.2323471e-07
0,1.0,2.1394662e-09
0,0.99998724,1.2757108e-05
0,0.99999756,2.4354379e-06
0,0.9759822,0.02401781
0,1.0,6.0415023e-15
0,0.9999999,1.0152985e-07
0,0.9463804,0.05361965
0,0.999995,4.98126e-06
0,1.0,6.5217964e-09
0,1.0,5.948099e-26
0,0.9974996,0.002500438
0,0.99131805,0.008681934
0,1.0,1.5646757e-13
0,0.9999991,8.6737117e-07
0,1.0,3.755067e-35
0,1.0,4.802034e-09
0,1.0,3.1232273e-29
0,1.0,3.1376962e-17
0,0.9999768,2.3156872e-05
0,0.987288,0.012712005
0,0.99999994,5.5840015e-08
0,1.0,3.437244e-20
0,1.0,1.5783155e-26
0,0.9998677,0.00013229632
0,0.93239176,0.06760827
0,1.0,1.677081e-09
0,1.0,7.463709e-21
0,1.0,6.8625945e-24
0,0.99912876,0.0008712133
0,1.0,3.4580493e-28
0,0.9999998,1.5112084e-07
0,0.9999681,3.1862597e-05
0,0.99985796,0.00014205778
0,0.9999999,1.2523748e-07
0,1.0,5.4780697e-14
0,0.99999917,8.0550126e-07
0,1.0,4.3618736e-20
0,0.9794208,0.020579206
0,0.9999997,3.1699295e-07
0,1.0,2.4290346e-21
0,1.0,3.2111588e-11
0,1.0,1.954346e-22
0,0.885063,0.114936985
0,1.0,3.4102922e-32
0,0.9999853,1.4713927e-05
0,0.99999994,5.8471176e-08
0,0.99998873,1.1270199e-05
0,0.9710491,0.028950922
0,0.999998,2.0405848e-06
0,0.9497359,0.05026411
0,0.98231417,0.017685803
0,0.8200684,0.1799316
0,1.0,7.957537e-15
0,0.99859446,0.0014055638
0,0.9968368,0.0031631934
0,0.9736894,0.026310647
0,0.999943,5.6970464e-05
0,0.999004,0.0009960192
0,0.9999997,3.2048098e-07
0,1.0,1.9799331e-12
0,1.0,2.4889493e-09
0,0.99999994,4.337368e-08
0,1.0,0.0
0,0.9992166,0.0007833675
0,1.0,0.0
0,0.99791276,0.0020872392
0,1.0,2.7517926e-23
0,1.0,1.0059688e-11
0,1.0,1.2212657e-12
0,1.0,3.1048607e-15
0,0.9999753,2.4686082e-05
0,0.9999993,7.130237e-07
0,0.99965924,0.00034075955
0,1.0,7.3020593e-13
0,0.9894021,0.010597893
0,1.0,5.5596786e-18
0,0.959356,0.04064397
0,1.0,1.1990475e-20
1,0.11171305,0.88828695
1,0.23515618,0.7648438
1,0.12939566,0.87060434
0,1.0,1.35866135e-14
0,0.9999999,1.4162224e-07
0,1.0,3.063644e-32
0,1.0,0.0
0,0.99245405,0.0075459443
0,0.9999929,7.071706e-06
0,1.0,2.4653207e-13
0,1.0,6.740285e-11
0,0.9999993,7.0714844e-07
0,0.99999493,5.0723806e-06
0,1.0,2.4007695e-12
0,1.0,4.4803854e-17
0,0.99994856,5.1426767e-05
0,0.9999998,1.8032182e-07
0,0.99997264,2.7353532e-05
0,0.9999999,1.2682011e-07
0,1.0,0.0
0,1.0,7.984161e-18
0,1.0,1.0842915e-19
0,0.99999994,3.8486874e-08
0,1.0,4.3525654e-35
0,0.9935348,0.0064652017
0,1.0,7.578627e-25
0,0.98833674,0.011663246
0,0.9999987,1.3360851e-06
0,0.99999654,3.4316263e-06
0,0.999281,0.0007189932
0,0.9529104,0.047089588
0,0.9999939,6.1015257e-06
0,1.0,0.0
0,0.978829,0.021170998
0,1.0,5.7495176e-13
0,0.93462807,0.06537192
0,1.0,1.4958318e-09
0,0.9383363,0.061663684
0,0.985854,0.014145941
0,0.99995196,4.8053542e-05
0,1.0,1.5756084e-11
0,1.0,4.3580715e-17
0,1.0,1.5705048e-11
0,0.9999999,1.4888181e-07
0,0.9999861,1.3878048e-05
0,1.0,0.0
0,0.99997365,2.634221e-05
0,1.0,8.6783225e-10
0,1.0,2.2407605e-09
0,0.7333138,0.2666862
0,0.8592932,0.14070678
0,1.0,2.859339e-30
0,0.9852407,0.014759285
0,1.0,2.0689992e-17
0,0.98708266,0.012917312
0,0.9999977,2.2989889e-06
0,0.9992475,0.00075251306
0,0.9996012,0.00039880915
0,1.0,7.729204e-15
0,1.0,1.2553765e-16
0,0.9988505,0.0011494588
0,0.9998316,0.00016840255
0,0.9991818,0.0008181838
0,1.0,1.13166e-08
0,0.9999996,4.178732e-07
0,1.0,8.318619e-22
0,1.0,7.011522e-09
0,0.99800074,0.0019992685
0,1.0,5.588132e-09
0,1.0,2.5303115e-12
0,0.99927336,0.000726669
0,1.0,1.1660438e-10
0,1.0,0.0
0,0.99988973,0.00011024925
0,0.9999996,3.8767774e-07
0,0.8387662,0.1612338
0,0.999797,0.00020302972
1,0.055531144,0.94446886
0,1.0,1.1180581e-26
0,1.0,0.0
0,0.9815286,0.018471431
0,1.0,0.0
0,0.9999885,1.1511546e-05
0,0.9864507,0.013549307
0,0.9998994,0.0001006135
0,0.9999997,3.218826e-07
0,0.996761,0.003238973
0,1.0,7.074618e-13
0,1.0,3.905357e-10
0,0.9993683,0.00063166174
0,0.99484897,0.005151063
0,0.9999998,1.5407645e-07
0,0.9999706,2.9367891e-05
0,0.99965316,0.00034685756
0,0.999998,1.999558e-06
0,0.9999852,1.4755353e-05
0,1.0,1.2897087e-17
0,0.991294,0.0087059755
0,1.0,6.2671965e-11
0,0.99999917,8.12275e-07
0,0.9999973,2.711227e-06
0,0.99997616,2.3863262e-05
0,1.0,4.597901e-31
0,1.0,2.9448024e-08
0,0.9999999,9.21115e-08
0,0.9999557,4.4269163e-05
0,1.0,3.154786e-10
0,0.9999114,8.855218e-05
0,1.0,1.1674914e-08
0,0.98066556,0.019334454
0,1.0,1.5795436e-19
0,0.9552767,0.04472327
0,1.0,2.0339506e-15
0,0.9987148,0.0012852087
0,0.9986557,0.0013443129
0,1.0,2.9623548e-35
0,1.0,8.496206e-19
0,0.99942094,0.00057907304
0,1.0,1.6346739e-08
0,0.97211516,0.02788486
0,1.0,9.9332445e-11
0,0.99956536,0.00043464213
0,1.0,2.2015994e-12
0,1.0,3.019788e-22
0,0.9995065,0.0004935241
0,0.94622785,0.053772148
0,1.0,8.018486e-10
0,1.0,4.3717475e-22
0,1.0,1.1863018e-31
0,1.0,2.0105017e-28
0,1.0,2.7476386e-08
0,0.70455277,0.2954472
0,0.99816716,0.0018328372
0,0.99982005,0.00017993053
0,1.0,1.6661539e-21
0,0.9467939,0.053206086
0,0.9999991,9.006786e-07
0,1.0,0.0
0,1.0,8.026554e-24
0,0.99983305,0.00016693013
0,1.0,0.0
0,0.9999654,3.4561173e-05
0,1.0,7.5816655e-17
0,0.99056727,0.009432715
0,0.99844635,0.0015536353
0,0.99518293,0.0048170825
0,0.9999776,2.2410932e-05
0,1.0,5.3527045e-09
0,1.0,3.4203887e-25
0,0.99999994,3.7866425e-08
0,1.0,1.2503926e-22
0,0.999658,0.00034201128
0,1.0,3.2566213e-31
0,0.96499133,0.035008658
0,1.0,6.767137e-09
0,0.99999887,1.1290092e-06
0,0.80269045,0.19730954
0,0.9827033,0.01729669
0,0.9992782,0.0007218045
0,0.9999957,4.2782945e-06
0,1.0,0.0
0,0.9986154,0.001384604
0,1.0,1.1570479e-08
0,0.9999995,4.850507e-07
0,0.9999945,5.4638026e-06
0,1.0,5.619369e-22
0,1.0,1.0314894e-08
0,0.9985068,0.0014932026
0,0.9974178,0.0025821836
0,1.0,1.567651e-28
0,1.0,8.461423e-22
0,1.0,9.526674e-10
0,1.0,5.81895e-15
0,1.0,1.0825449e-16
0,0.9999998,1.9632208e-07
0,0.99992484,7.5156335e-05
0,0.98353916,0.016460817
0,0.6826247,0.31737533
0,0.9859132,0.014086787
0,1.0,3.1661809e-09
0,1.0,8.608898e-14
0,0.9998629,0.00013710327
0,0.9999998,1.784649e-07
0,1.0,1.6030222e-09
0,0.9992742,0.00072578096
0,0.9999999,1.3080664e-07
0,0.95364726,0.046352737
0,1.0,6.2214606e-19
0,0.80540085,0.19459917
0,1.0,7.5792887e-26
0,1.0,0.0
0,0.9999969,3.108074e-06
0,0.9999878,1.2216862e-05
0,1.0,4.0489714e-10
0,0.82951784,0.17048217
0,0.99999976,2.6776908e-07
0,0.9971794,0.002820584
0,0.99994606,5.395415e-05
0,0.9999983,1.7225177e-06
0,1.0,1.8835031e-14
0,0.9999518,4.8237234e-05
0,0.99706095,0.0029390403
0,1.0,8.841863e-21
0,0.99998,2.0039442e-05
1,0.14748383,0.8525162
0,0.79920626,0.20079377
0,1.0,8.9015964e-13
1,0.29438466,0.70561534
0,1.0,2.484844e-37
0,1.0,2.3075957e-08
0,0.9998284,0.00017158284
0,1.0,4.126945e-12
0,0.9999969,3.0931942e-06
0,1.0,7.026556e-09
0,0.9999411,5.8904996e-05
0,0.998761,0.0012390114
0,0.99999213,7.862771e-06
0,0.9999978,2.2200902e-06
0,1.0,2.3236149e-08
0,1.0,2.0429865e-15
0,0.9869954,0.013004604
0,0.99995077,4.9211383e-05
0,0.9999572,4.2767937e-05
0,0.9999962,3.8214075e-06
0,0.9999971,2.9049233e-06
0,1.0,0.0
0,0.99999994,3.1992787e-08
0,0.99999887,1.1597091e-06
0,1.0,2.6414009e-23
0,1.0,3.3312296e-13
0,0.9999999,9.135774e-08
0,1.0,2.8224385e-08
0,0.9993249,0.0006750839
0,1.0,1.2076928e-10
0,0.9999983,1.7139557e-06
0,0.99999994,6.356909e-08
0,1.0,3.232305e-14
0,0.99999994,4.223725e-08
0,0.82126534,0.17873466
0,1.0,2.4968768e-08
0,0.99999994,8.904676e-08
0,0.9560653,0.04393472
0,0.98211896,0.017881034
0,1.0,8.668958e-29
0,1.0,2.1684734e-18
0,0.99999946,5.524564e-07
0,0.9999928,7.2226417e-06
0,0.99999946,5.40487e-07
0,1.0,1.8497259e-12
0,1.0,0.0
0,0.9987773,0.0012227398
0,0.81707615,0.18292384
0,0.9999862,1.3853891e-05
0,0.9964464,0.0035536129
0,0.9999908,9.167635e-06
0,0.9376863,0.062313683
0,1.0,1.4364427e-18
0,0.9917485,0.008251512
0,1.0,2.8554485e-22
0,0.96688646,0.033113524
0,0.99999994,7.551594e-08
0,0.9999999,1.4103915e-07
1,0.3251475,0.6748525
0,1.0,5.550141e-26
0,0.7819292,0.2180708
0,0.99986947,0.00013055463
0,0.992025,0.0079750065
0,0.9999886,1.1398948e-05
0,1.0,2.8030872e-08
0,0.9934973,0.0065026646
0,0.99994934,5.067472e-05
0,1.0,3.4351793e-09
0,1.0,1.4671257e-10
0,1.0,3.341704e-39
0,0.9971461,0.0028538434
0,0.98581326,0.014186723
0,1.0,4.5243774e-14
0,1.0,0.0
0,0.9432197,0.056780256
0,1.0,8.207875e-09
0,0.9790964,0.020903565
0,0.99656045,0.00343954
0,0.9873646,0.012635438
0,0.9999019,9.810053e-05
0,1.0,1.0283142e-13
0,0.9978801,0.0021198995
0,1.0,2.6629085e-24
0,1.0,1.1133105e-15
0,1.0,4.2852893e-24
0,1.0,7.0885434e-17
0,1.0,4.1243734e-26
0,1.0,8.248013e-18
0,1.0,1.4465327e-26
0,1.0,1.948639e-08
0,1.0,9.240694e-16
0,1.0,6.283489e-14
0,1.0,1.5274253e-16
0,0.9868591,0.0131409075
0,0.99540025,0.004599733
0,0.90647674,0.09352325
0,0.9863281,0.013671873
0,1.0,1.3416644e-15
0,0.99999976,2.5206785e-07
0,0.998783,0.001217008
0,0.6343783,0.3656217
0,1.0,2.539347e-09
0,0.9998496,0.00015036897
0,0.9999938,6.2038484e-06
0,0.9999953,4.7339e-06
0,0.99947506,0.00052493403
0,0.9999996,4.4191628e-07
0,0.9999999,1.4386481e-07
0,0.99943346,0.00056651846
0,1.0,2.2770438e-11
0,1.0,3.6538221e-09
0,1.0,0.0
0,1.0,2.3178073e-08
0,0.9999949,5.1203606e-06
0,1.0,5.7791896e-25
0,0.9999443,5.5695997e-05
0,0.9716991,0.028300898
0,0.9996706,0.00032935673
0,0.99999994,5.4038235e-08
0,1.0,4.506009e-10
0,0.999991,8.996562e-06
0,0.8386024,0.16139756
0,0.9999886,1.1387779e-05
0,0.9998392,0.00016082668
0,1.0,3.2442132e-10
0,0.96277183,0.03722819
0,0.9884632,0.01153675
0,0.9963925,0.003607524
0,0.9991259,0.00087411783
0,0.99999994,3.0351927e-08
0,0.9993818,0.00061821856
0,1.0,1.3524789e-26
0,1.0,9.992897e-18
0,1.0,6.4190248e-34
0,0.99982786,0.00017212391
0,0.99995494,4.5040346e-05
0,0.8429545,0.1570455
0,1.0,5.7029775e-10
0,1.0,2.2304733e-11
0,0.9980382,0.0019618268
0,1.0,7.30155e-15
0,0.9692265,0.0307735
0,1.0,1.5938768e-34
0,0.96032196,0.03967805
0,1.0,7.437608e-16
0,0.9987583,0.0012416661
0,0.9999799,2.0081281e-05
0,0.9979029,0.002097053
