Label,Probability_0,Probability_1
0,0.9999887,1.1299342e-05
0,1.0,1.3834408e-22
0,0.9998818,0.00011821383
0,1.0,1.1157826e-19
0,1.0,1.06935266e-10
0,0.99948585,0.0005141501
0,0.90162134,0.09837869
0,0.9994525,0.0005475004
0,1.0,6.4570174e-19
0,1.0,9.426935e-10
0,0.99983305,0.00016696691
0,1.0,8.853172e-09
0,1.0,1.9465422e-21
0,1.0,1.5513075e-08
0,0.99999046,9.5306195e-06
0,1.0,1.19508565e-17
0,0.9993359,0.00066412886
0,1.0,1.1067665e-18
0,1.0,1.3472119e-10
0,0.99999845,1.5418274e-06
1,0.17101127,0.82898873
0,1.0,5.829093e-11
0,0.99999976,2.1783056e-07
0,1.0,2.0969798e-29
0,1.0,1.190619e-14
0,0.99978745,0.0002125687
0,0.9983339,0.0016661173
0,0.9795805,0.020419477
0,1.0,4.082402e-10
0,1.0,2.553705e-16
0,0.9999944,5.6173794e-06
1,0.00066035986,0.99933964
0,1.0,3.9022503e-22
0,1.0,3.0599231e-10
0,0.9941155,0.00588451
0,0.8353467,0.16465332
0,0.9922251,0.007774876
0,1.0,1.2759468e-19
0,0.9999872,1.2788119e-05
0,1.0,1.9973594e-11
0,1.0,7.511629e-12
0,0.99987036,0.00012962428
0,1.0,4.994034e-26
0,1.0,8.392331e-17
0,1.0,1.2369764e-10
0,1.0,6.34343e-30
1,5.841255e-06,0.99999416
0,0.99094975,0.009050268
0,0.9999896,1.0361337e-05
0,1.0,4.3088746e-14
0,0.9630443,0.0369557
0,0.9999906,9.420269e-06
0,0.99999946,5.568977e-07
0,1.0,2.7730122e-14
0,1.0,2.9810733e-26
0,0.9999999,9.968256e-08
0,0.99999934,6.5729375e-07
0,1.0,6.0732086e-10
0,0.9996564,0.00034362808
0,1.0,3.6296912e-09
1,0.4347427,0.5652573
0,0.999583,0.00041698292
0,1.0,4.0755953e-17
0,0.9957362,0.004263841
1,0.1857093,0.8142907
1,0.0036708713,0.9963291
0,0.99999994,5.934566e-08
0,1.0,2.7770642e-12
0,1.0,1.3998222e-12
0,0.99999774,2.2479765e-06
0,0.6836933,0.31630668
0,0.99832714,0.0016728744
0,0.99998176,1.8227334e-05
0,1.0,5.3633474e-15
0,1.0,8.777759e-17
0,0.87253815,0.12746185
0,1.0,9.294215e-13
0,1.0,2.4898363e-21
0,0.9999949,5.152607e-06
0,1.0,8.11066e-27
0,1.0,0.0
0,1.0,1.4470548e-10
0,1.0,1.5712015e-09
0,0.99999994,3.0338096e-08
0,1.0,2.801131e-08
0,0.99999994,3.795305e-08
0,1.0,2.882699e-08
0,0.99903125,0.0009687814
0,0.9999211,7.8916186e-05
0,1.0,0.0
0,1.0,8.005852e-24
0,0.8403371,0.15966292
0,1.0,5.374281e-16
0,0.9999809,1.906712e-05
0,0.50667226,0.49332774
0,1.0,1.8996766e-11
0,1.0,3.8938885e-17
0,0.99999934,6.307523e-07
0,1.0,7.088014e-10
0,0.9856151,0.014384925
0,1.0,5.419866e-15
0,0.9995529,0.0004471008
0,1.0,1.2739223e-21
0,0.9999999,1.1011863e-07
0,1.0,5.3413524e-17
0,1.0,1.3536182e-28
0,0.9076799,0.092320055
0,0.99999905,9.2806295e-07
0,0.999331,0.00066898984
0,0.99848396,0.0015160549
0,1.0,6.553292e-21
0,1.0,1.9450457e-18
1,0.014998138,0.98500186
0,0.9999794,2.0648888e-05
1,0.33294106,0.66705894
0,1.0,1.4040779e-14
0,1.0,7.6714585e-10
0,1.0,7.7354116e-19
0,0.9998952,0.0001048086
0,1.0,1.5667639e-16
0,1.0,2.9978255e-26
0,1.0,2.0680242e-10
0,1.0,1.9876806e-10
0,1.0,2.8646439e-12
0,0.9999429,5.7128836e-05
0,1.0,4.9656487e-13
0,0.9999312,6.879107e-05
0,1.0,1.3930451e-10
0,0.77279484,0.22720519
0,1.0,9.4163094e-11
0,0.9993147,0.00068528886
0,1.0,2.5659005e-13
0,1.0,3.6949461e-09
0,0.9947165,0.0052834637
0,1.0,1.3770059e-12
0,0.9996812,0.00031881675
0,0.9999997,3.0357205e-07
0,1.0,3.770752e-11
0,0.9999927,7.2864705e-06
0,1.0,4.0981392e-13
0,1.0,2.5733653e-09
0,1.0,2.882777e-15
0,1.0,4.1247317e-09
0,1.0,5.0632497e-24
0,1.0,9.9337964e-18
0,0.9921887,0.0078112893
0,0.9995969,0.00040308884
0,1.0,6.2633695e-27
0,1.0,7.911979e-31
0,1.0,1.8779096e-19
0,0.99999964,3.6191545e-07
0,0.9995535,0.00044647173
0,0.9999988,1.2154028e-06
0,0.99822617,0.0017738331
0,1.0,1.4548667e-11
0,0.9901328,0.009867167
0,0.84403455,0.15596543
0,1.0,2.0136202e-11
0,1.0,1.1817135e-15
0,1.0,1.6117442e-13
0,1.0,3.6836343e-11
0,1.0,7.9385595e-22
0,0.85181075,0.14818923
0,0.99871147,0.0012885242
0,1.0,1.9475171e-19
0,0.97800195,0.02199804
0,0.999954,4.6044548e-05
0,1.0,3.4584928e-12
0,0.9999696,3.0391604e-05
0,0.99995404,4.5929562e-05
0,0.99999917,8.5791703e-07
0,1.0,2.36748e-11
0,0.9698523,0.030147698
0,1.0,2.8888497e-10
0,0.99999064,9.353702e-06
0,1.0,9.950575e-15
0,0.99992645,7.355037e-05
0,1.0,1.1245819e-10
0,0.99999726,2.770378e-06
0,0.9999939,6.056983e-06
0,1.0,1.545605e-26
0,0.99976504,0.00023494869
0,0.9999542,4.5767745e-05
0,1.0,2.2592115e-26
0,0.9999941,5.9233016e-06
0,0.99999195,8.030498e-06
0,1.0,1.1425228e-13
0,0.9999986,1.3443354e-06
0,1.0,2.4392159e-25
0,1.0,6.293373e-29
0,0.9950316,0.004968408
0,1.0,4.811105e-15
0,1.0,3.585055e-18
1,0.3238715,0.6761285
0,0.72033966,0.2796603
0,1.0,1.4495718e-17
0,0.9993407,0.0006593082
0,0.9999988,1.1788562e-06
0,0.89552176,0.10447824
0,0.9936692,0.0063307816
0,0.999986,1.3997756e-05
0,0.99990374,9.623511e-05
0,0.9828954,0.017104652
0,0.9999996,4.0718925e-07
1,0.2746349,0.7253651
0,0.99957955,0.00042046554
0,1.0,9.771332e-16
0,0.999916,8.397346e-05
0,1.0,2.1147706e-24
0,1.0,4.108872e-12
0,0.99999994,4.224917e-08
0,0.9999992,7.6667976e-07
0,0.999295,0.0007049842
0,1.0,3.4503084e-24
0,0.99924046,0.0007595483
0,1.0,2.0846374e-25
0,1.0,8.705561e-25
0,0.9999913,8.682156e-06
0,0.9985115,0.001488495
0,1.0,3.271161e-14
0,1.0,3.0481036e-14
0,1.0,2.1370018e-10
0,0.99985313,0.00014685764
0,1.0,4.97861e-14
0,0.99987227,0.00012773761
0,0.9989223,0.0010777161
0,0.9999885,1.1479403e-05
0,0.99999774,2.2780914e-06
0,0.99931043,0.0006895905
0,0.6816594,0.3183406
0,1.0,2.8168543e-13
0,0.99681735,0.0031826545
0,0.99999994,7.484743e-08
0,0.8801548,0.11984521
1,0.24325722,0.7567428
0,0.99999887,1.1544312e-06
0,0.9999919,8.097913e-06
0,1.0,8.090083e-19
0,1.0,1.2068214e-08
0,0.9999187,8.127544e-05
0,0.9999711,2.8907247e-05
1,0.06328803,0.93671197
0,1.0,4.943617e-18
0,0.99999034,9.66646e-06
0,0.99999297,7.0496467e-06
0,0.9999966,3.3971405e-06
0,0.9958368,0.004163203
0,0.99999636,3.626763e-06
0,1.0,4.774218e-12
0,1.0,7.3465825e-09
0,1.0,2.4860291e-22
0,0.9963984,0.0036015816
0,0.5720159,0.4279841
0,0.99991626,8.375041e-05
0,0.99999994,8.499073e-08
0,0.9999592,4.0856805e-05
0,1.0,1.505919e-14
0,1.0,7.8853435e-31
0,1.0,5.1207667e-12
0,0.99999857,1.423251e-06
0,1.0,2.1628214e-08
0,0.9999983,1.7484023e-06
0,0.9993114,0.00068860874
0,0.9999984,1.5892189e-06
0,1.0,1.653458e-11
0,0.99972236,0.000277649
0,0.9975369,0.0024631266
0,0.99998903,1.0983394e-05
0,1.0,1.06536446e-10
0,1.0,0.0
0,1.0,3.0117453e-23
0,0.99985796,0.00014201767
0,0.99999994,5.792681e-08
0,1.0,1.1270521e-16
0,1.0,5.950547e-27
1,3.5762787e-07,0.99999964
0,0.99999905,9.730525e-07
0,1.0,5.675935e-25
0,0.99999994,3.1409257e-08
0,0.99069124,0.009308741
0,1.0,1.2026776e-13
0,1.0,6.9759323e-09
0,1.0,2.0649036e-09
0,1.0,6.5747408e-09
0,0.944732,0.05526798
0,0.9556682,0.04433176
0,1.0,1.4774238e-09
0,0.999995,4.9982054e-06
0,1.0,2.177478e-12
0,0.84343797,0.15656203
0,1.0,6.480566e-13
0,1.0,3.94742e-11
0,0.9999743,2.5702066e-05
0,0.9999996,3.89449e-07
0,0.9999941,5.9186095e-06
0,1.0,4.1179678e-22
0,0.99997467,2.534183e-05
0,0.9755796,0.02442038
0,0.9999999,1.162836e-07
0,0.99998444,1.5571879e-05
0,1.0,1.4757766e-35
0,0.7556904,0.24430962
1,4.529953e-06,0.99999547
0,1.0,1.9243451e-32
0,1.0,1.5828089e-09
0,1.0,2.4573727e-13
0,1.0,8.035628e-15
0,1.0,1.3758695e-19
0,1.0,3.6666162e-14
0,0.99999994,3.6946734e-08
0,0.88105404,0.11894595
0,1.0,3.5337293e-19
0,1.0,1.169183e-19
0,1.0,6.3847907e-25
0,0.9999126,8.740476e-05
0,0.99194306,0.008056937
0,1.0,9.227852e-09
0,1.0,9.154016e-20
0,1.0,6.866577e-16
0,0.9999964,3.554398e-06
0,1.0,9.432261e-17
0,1.0,7.5643124e-11
0,0.99999994,6.902966e-08
0,0.9999147,8.5320215e-05
0,1.0,1.6711832e-09
0,1.0,3.6364886e-13
0,0.99999994,7.1394716e-08
0,1.0,6.6954694e-13
0,0.9966993,0.0033007306
0,0.9997172,0.0002827966
0,1.0,1.3825964e-15
0,1.0,3.7445307e-13
0,1.0,1.5539258e-15
0,0.99999976,2.412073e-07
0,1.0,3.3925446e-23
0,1.0,1.4015269e-08
0,1.0,3.7837652e-10
0,0.9999973,2.7101332e-06
0,1.0,1.07719916e-10
0,1.0,1.249169e-08
0,0.99965084,0.00034916404
0,0.9437876,0.056212395
0,0.5939535,0.40604654
0,1.0,3.53536e-27
0,0.9998903,0.00010968185
0,0.9992398,0.00076021807
0,0.996846,0.003154008
0,1.0,1.6533987e-14
0,0.99998385,1.6139918e-05
0,1.0,2.149062e-12
0,1.0,2.1550636e-19
0,1.0,5.5702508e-18
0,1.0,8.5915676e-12
0,1.0,2.191784e-26
1,0.24932522,0.7506748
0,1.0,0.0
0,0.9999972,2.8034403e-06
0,1.0,6.285557e-12
0,1.0,1.1872701e-13
0,1.0,1.1769595e-28
0,1.0,2.5188946e-12
0,1.0,1.6161934e-08
0,0.99998283,1.713865e-05
0,0.9999999,1.2494269e-07
0,1.0,9.370106e-18
0,0.9992689,0.0007310852
0,1.0,7.7430396e-31
0,0.95710087,0.04289914
0,1.0,9.121463e-19
0,0.6725662,0.32743382
1,0.001118958,0.99888104
0,0.9685025,0.031497467
0,1.0,2.3544846e-14
0,1.0,1.6745727e-08
0,1.0,2.0695133e-31
0,1.0,1.6929248e-32
0,0.99053407,0.009465931
0,0.99998814,1.1858996e-05
0,0.99999696,3.0385436e-06
0,0.9999999,1.32548e-07
0,1.0,4.13932e-09
0,0.9999999,1.1509799e-07
0,0.99999475,5.259216e-06
0,1.0,3.5396677e-14
0,0.99999946,5.1588586e-07
0,1.0,2.8091888e-08
0,0.9978923,0.002107685
0,1.0,1.3015479e-10
0,1.0,0.0
0,1.0,4.9517086e-20
0,1.0,3.3886997e-25
0,1.0,3.5492577e-12
0,1.0,4.1200394e-23
0,0.9924721,0.0075278827
0,1.0,3.0574826e-30
0,1.0,2.567914e-27
0,0.99999994,4.6138382e-08
0,1.0,1.5250936e-12
0,0.9999998,1.630676e-07
0,1.0,2.3043938e-08
0,1.0,3.618681e-12
0,1.0,5.6397506e-29
0,0.9703706,0.029629389
0,1.0,9.770009e-27
0,0.99059564,0.009404332
0,0.99999607,3.9509473e-06
0,1.0,7.979159e-09
0,0.9991961,0.0008039074
0,0.9999976,2.410126e-06
0,1.0,3.0910023e-09
0,1.0,2.3345782e-16
0,1.0,5.598013e-12
0,1.0,6.32663e-13
0,1.0,1.8124414e-08
0,1.0,4.6161616e-12
0,1.0,2.9029819e-08
0,0.9999987,1.3184707e-06
0,0.9999811,1.8908984e-05
0,0.99855494,0.0014450654
0,1.0,6.989812e-16
0,1.0,2.2167223e-27
0,0.9994636,0.000536362
0,1.0,4.4993087e-18
0,0.9995195,0.00048049688
0,1.0,1.3305962e-08
0,0.99999994,4.6668983e-08
0,0.9986925,0.0013075157
0,1.0,3.3466165e-09
0,1.0,4.3389064e-12
0,0.9992148,0.00078520156
0,0.9999896,1.0347819e-05
0,0.9999998,1.5805628e-07
0,1.0,7.816696e-17
0,0.99999994,3.6113793e-08
0,1.0,6.2685136e-18
0,1.0,4.0255617e-14
0,1.0,1.9741037e-08
0,1.0,4.0275606e-13
0,0.99999994,8.70376e-08
0,0.99988556,0.00011444866
0,1.0,2.2370314e-10
0,1.0,1.7528583e-17
0,0.99999994,4.0488754e-08
0,1.0,2.3486027e-08
0,0.97423434,0.025765687
0,1.0,8.397256e-11
0,0.9999999,9.639808e-08
0,1.0,6.165177e-10
0,1.0,2.2375876e-35
0,0.9967723,0.003227684
0,1.0,4.7109596e-09
0,0.99998975,1.0233781e-05
0,0.86440563,0.13559437
0,1.0,2.874462e-09
0,1.0,3.646464e-12
0,0.9997664,0.00023360936
0,1.0,7.84481e-16
0,1.0,1.7907269e-13
0,0.6692287,0.33077136
0,1.0,5.4762133e-09
0,1.0,2.1442593e-08
0,0.99999994,7.263475e-08
0,0.99998665,1.33368785e-05
0,1.0,2.2148144e-10
0,1.0,3.8937116e-09
0,1.0,1.0211476e-08
0,0.99999994,3.0424495e-08
0,1.0,3.0820728e-12
0,1.0,4.0905776e-14
0,0.99997807,2.1956504e-05
0,0.9999997,3.0437303e-07
0,1.0,7.03791e-26
0,1.0,7.682574e-17
0,1.0,5.505325e-10
0,1.0,2.8780838e-12
1,0.39570397,0.604296
0,1.0,5.77334e-10
0,1.0,7.4926776e-10
0,0.998744,0.0012560041
0,1.0,3.9355427e-22
0,1.0,1.4018584e-23
0,1.0,1.6761368e-21
0,0.9999739,2.6115245e-05
0,0.99997497,2.5054886e-05
0,0.9993672,0.0006328241
0,1.0,1.5820782e-32
0,0.99999976,2.6284803e-07
0,0.99999964,3.2845884e-07
0,0.9999984,1.5799841e-06
0,1.0,1.0892018e-12
0,1.0,1.679947e-08
0,1.0,9.88534e-13
0,1.0,0.0
0,1.0,4.6166948e-10
0,0.9999713,2.873582e-05
0,1.0,8.022727e-09
0,1.0,3.1290636e-26
0,1.0,1.0780656e-38
0,1.0,9.780349e-25
0,1.0,5.680736e-09
0,0.9828334,0.017166618
0,0.9959478,0.0040522167
0,0.99995285,4.7140908e-05
0,1.0,5.056633e-15
0,0.99809074,0.0019092398
0,0.99999464,5.3435037e-06
0,1.0,8.979726e-11
0,1.0,1.4471103e-21
0,0.999995,4.9990063e-06
0,1.0,1.9493477e-13
0,0.9998807,0.00011932314
0,1.0,1.6521874e-11
0,0.9902786,0.009721377
0,0.9991279,0.0008720513
0,0.9999533,4.6652905e-05
0,0.999964,3.597622e-05
0,1.0,4.738789e-09
0,1.0,5.9528886e-26
0,1.0,2.616592e-10
0,1.0,1.563148e-10
0,1.0,1.5607289e-10
0,1.0,1.2191067e-26
0,1.0,3.788188e-12
0,1.0,7.0534654e-09
0,0.99999964,3.3844793e-07
0,1.0,1.8718945e-08
1,0.33554012,0.6644599
0,1.0,5.626023e-09
0,1.0,5.755237e-12
0,1.0,1.3184478e-22
0,0.99999994,4.5929852e-08
0,1.0,8.671881e-11
0,0.99999994,3.8762924e-08
0,0.99999857,1.4134458e-06
0,1.0,3.9158347e-11
0,1.0,1.6804967e-10
0,0.99999356,6.434286e-06
0,0.9998285,0.00017149124
0,1.0,6.474928e-18
0,1.0,2.5603881e-15
0,1.0,6.9507435e-11
0,1.0,1.04281124e-29
0,1.0,1.2214602e-14
0,1.0,8.582711e-11
0,0.99999905,9.697471e-07
0,0.9987056,0.0012943508
0,0.99960864,0.00039138383
0,0.96242297,0.03757704
0,0.9999491,5.091842e-05
0,1.0,3.397485e-27
0,0.99988675,0.0001132483
0,1.0,1.2098074e-13
0,0.99999464,5.383e-06
0,0.99999887,1.1182101e-06
0,0.9999998,1.7983375e-07
0,0.75512064,0.2448794
0,1.0,3.376387e-19
0,0.866218,0.13378206
0,1.0,4.401136e-27
0,1.0,1.7123461e-23
0,0.99999166,8.347464e-06
0,0.99999994,8.2874784e-08
0,1.0,1.2895293e-13
0,0.9953251,0.004674917
0,1.0,1.3145249e-12
0,0.99998134,1.8642979e-05
0,0.9969599,0.003040083
0,1.0,1.5601931e-10
0,1.0,2.4576717e-25
0,0.9999669,3.306932e-05
0,1.0,1.41058935e-11
0,1.0,1.5840943e-18
0,0.999975,2.5000492e-05
1,0.12206936,0.87793064
0,0.9799523,0.020047704
0,1.0,3.441804e-16
0,0.9976748,0.0023252037
0,1.0,4.312851e-34
0,1.0,4.7701265e-10
0,0.9999944,5.6002627e-06
0,1.0,6.1011813e-09
0,1.0,4.0629553e-19
0,0.9990456,0.00095439877
0,0.9999741,2.595582e-05
0,0.99998796,1.206262e-05
0,0.9999874,1.2580307e-05
0,1.0,3.287517e-14
0,1.0,3.642457e-25
0,0.5323052,0.46769482
0,0.99068713,0.009312859
0,1.0,5.5655897e-10
0,0.9999993,6.927769e-07
0,0.9973279,0.0026720809
0,0.9999999,1.3496751e-07
0,1.0,1.4239453e-12
0,0.99999624,3.7382683e-06
0,0.999958,4.1994117e-05
0,1.0,2.4996638e-16
0,1.0,2.8399722e-12
0,1.0,2.7940285e-12
0,0.99999565,4.365098e-06
0,0.99998873,1.1255484e-05
0,1.0,4.6638473e-15
0,0.99999595,4.0639193e-06
0,1.0,6.927568e-11
0,1.0,8.227355e-36
0,1.0,2.7377277e-14
0,1.0,3.828659e-10
0,0.9999715,2.851601e-05
0,0.99999994,7.158439e-08
0,0.8679623,0.13203768
0,0.8534058,0.14659421
0,1.0,2.1850941e-21
0,1.0,3.8490834e-31
0,1.0,6.031062e-14
0,0.98050106,0.019498916
0,0.9999998,1.5828253e-07
0,1.0,5.160915e-10
0,1.0,0.0
0,0.9997828,0.00021716973
1,0.02969569,0.9703043
0,0.99899775,0.0010022464
0,0.9998115,0.00018850408
0,0.99973994,0.0002600701
1,0.008696675,0.9913033
0,1.0,1.2199002e-14
0,0.99906206,0.0009379355
0,1.0,3.5666518e-19
0,0.99212587,0.007874158
0,1.0,3.26234e-09
0,1.0,1.2340502e-09
0,0.9866188,0.013381173
0,1.0,2.0456005e-21
0,0.99999434,5.6681033e-06
0,0.99993485,6.515243e-05
0,0.9998267,0.00017324588
0,0.99997693,2.3043376e-05
0,1.0,1.6763446e-10
0,0.99999946,5.1171844e-07
0,0.999994,5.9995e-06
0,1.0,3.905392e-15
0,1.0,1.6761549e-15
0,1.0,0.0
1,0.3257897,0.6742103
0,0.99707294,0.0029270477
0,1.0,4.3261708e-24
0,1.0,2.3918867e-36
0,0.9449643,0.05503572
0,1.0,3.6185555e-09
0,0.9999994,6.0019096e-07
0,0.9999994,5.898684e-07
0,0.99975705,0.00024294663
0,1.0,1.6435779e-08
0,1.0,1.7215137e-14
0,1.0,8.383242e-10
0,1.0,2.954658e-20
0,1.0,8.593508e-18
0,0.99999994,3.1541273e-08
0,1.0,7.485448e-18
0,1.0,3.177868e-25
0,1.0,1.7639427e-21
0,1.0,4.3251917e-19
0,1.0,4.1388513e-14
0,1.0,9.770847e-16
0,1.0,5.211278e-12
0,1.0,2.1697654e-17
0,0.9989332,0.0010668006
0,0.9628479,0.037152134
0,0.70991766,0.29008237
0,0.99990225,9.7779535e-05
0,1.0,5.0455085e-10
0,0.87198484,0.12801518
0,0.99959636,0.0004036672
0,0.7780602,0.22193982
0,1.0,2.7417062e-09
0,0.9914121,0.008587888
0,1.0,1.836931e-09
0,1.0,5.086873e-11
0,0.9989282,0.0010718349
0,1.0,3.8456516e-11
0,0.9999999,1.0225787e-07
0,0.99953866,0.00046134085
0,1.0,1.7870221e-16
0,0.99999934,6.3006576e-07
0,1.0,1.7020961e-37
0,1.0,1.540401e-08
0,0.9999547,4.528143e-05
0,1.0,3.1078547e-14
0,1.0,4.0556958e-10
0,0.99746394,0.002536069
0,0.99946636,0.0005336532
0,1.0,9.786068e-12
0,0.9999297,7.0292735e-05
0,0.9988155,0.0011845304
0,0.95028234,0.04971766
0,1.0,9.298705e-12
0,0.999999,1.0102707e-06
0,1.0,9.356347e-12
0,0.9682365,0.031763505
0,0.99798906,0.0020109152
0,0.99927276,0.00072724186
0,1.0,2.54519e-09
0,1.0,1.4323225e-14
0,0.99997574,2.4278674e-05
1,0.0,1.0
0,1.0,1.248637e-17
0,1.0,3.975752e-24
0,1.0,5.707932e-09
0,1.0,5.620983e-20
0,0.99990135,9.862043e-05
0,1.0,8.1838136e-10
0,1.0,2.8153732e-12
0,0.9946316,0.0053684292
0,0.99999875,1.2737663e-06
0,0.9936475,0.0063525117
0,1.0,6.3788716e-26
